analysis,winter,estimate,se,lcl,ucl
26c65eab5bca36db8400b91992c9661474707b67,2000,0.6494,0.3634,-0.06285,1.362
26c65eab5bca36db8400b91992c9661474707b67,2001,0.6459,0.3342,-0.009163,1.301
26c65eab5bca36db8400b91992c9661474707b67,2002,0.726,0.3059,0.1264,1.326
26c65eab5bca36db8400b91992c9661474707b67,2003,0.862,0.351,0.174,1.55
26c65eab5bca36db8400b91992c9661474707b67,2004,0.7172,0.2901,0.1485,1.286
26c65eab5bca36db8400b91992c9661474707b67,2005,0.672,0.2859,0.1116,1.232
26c65eab5bca36db8400b91992c9661474707b67,2006,0.6294,0.2859,0.0691,1.19
26c65eab5bca36db8400b91992c9661474707b67,2007,0.6274,0.2817,0.07523,1.179
26c65eab5bca36db8400b91992c9661474707b67,2008,0.624,0.2805,0.07426,1.174
26c65eab5bca36db8400b91992c9661474707b67,2009,0.6219,0.2829,0.0674,1.176
26c65eab5bca36db8400b91992c9661474707b67,2010,0.5357,0.285,-0.02281,1.094
26c65eab5bca36db8400b91992c9661474707b67,2011,0.4832,0.2939,-0.0929,1.059
26c65eab5bca36db8400b91992c9661474707b67,2012,0.4574,0.2966,-0.124,1.039
26c65eab5bca36db8400b91992c9661474707b67,2013,0.4566,0.2936,-0.1188,1.032
26c65eab5bca36db8400b91992c9661474707b67,2014,0.4381,0.2967,-0.1433,1.02
26c65eab5bca36db8400b91992c9661474707b67,2015,0.4016,0.3045,-0.1952,0.9984
26c65eab5bca36db8400b91992c9661474707b67,2016,0.3431,0.3217,-0.2875,0.9736
26c65eab5bca36db8400b91992c9661474707b67,2017,0.2545,0.3642,-0.4593,0.9682
26c65eab5bca36db8400b91992c9661474707b67,2018,0.2187,0.3838,-0.5336,0.971
26c65eab5bca36db8400b91992c9661474707b67,2019,0.2332,0.3749,-0.5017,0.9681
26c65eab5bca36db8400b91992c9661474707b67,2020,0.2534,0.3725,-0.4766,0.9835
26c65eab5bca36db8400b91992c9661474707b67,2021,0.2363,0.3973,-0.5423,1.015
26c65eab5bca36db8400b91992c9661474707b67,2022,0.2277,0.4321,-0.6192,1.075
36eeb1c054f7a2a33f80813362ce59aa1a306855,2000,0.9006,0.3956,0.1253,1.676
36eeb1c054f7a2a33f80813362ce59aa1a306855,2001,0.8848,0.3374,0.2236,1.546
36eeb1c054f7a2a33f80813362ce59aa1a306855,2002,0.8687,0.294,0.2924,1.445
36eeb1c054f7a2a33f80813362ce59aa1a306855,2003,0.8482,0.2652,0.3284,1.368
36eeb1c054f7a2a33f80813362ce59aa1a306855,2004,0.8176,0.2471,0.3333,1.302
36eeb1c054f7a2a33f80813362ce59aa1a306855,2005,0.7821,0.236,0.3197,1.245
36eeb1c054f7a2a33f80813362ce59aa1a306855,2006,0.7438,0.2297,0.2936,1.194
36eeb1c054f7a2a33f80813362ce59aa1a306855,2007,0.7038,0.2269,0.2591,1.149
36eeb1c054f7a2a33f80813362ce59aa1a306855,2008,0.6618,0.2264,0.2181,1.105
36eeb1c054f7a2a33f80813362ce59aa1a306855,2009,0.6168,0.2274,0.1711,1.062
36eeb1c054f7a2a33f80813362ce59aa1a306855,2010,0.5681,0.2297,0.1179,1.018
36eeb1c054f7a2a33f80813362ce59aa1a306855,2011,0.518,0.2331,0.06101,0.9749
36eeb1c054f7a2a33f80813362ce59aa1a306855,2012,0.4676,0.2378,0.001507,0.9336
36eeb1c054f7a2a33f80813362ce59aa1a306855,2013,0.4166,0.2437,-0.06099,0.8943
36eeb1c054f7a2a33f80813362ce59aa1a306855,2014,0.3641,0.2513,-0.1286,0.8567
36eeb1c054f7a2a33f80813362ce59aa1a306855,2015,0.3093,0.2614,-0.2031,0.8217
36eeb1c054f7a2a33f80813362ce59aa1a306855,2016,0.2528,0.2748,-0.2858,0.7913
36eeb1c054f7a2a33f80813362ce59aa1a306855,2017,0.1958,0.2922,-0.3769,0.7686
36eeb1c054f7a2a33f80813362ce59aa1a306855,2018,0.1411,0.3144,-0.4751,0.7573
36eeb1c054f7a2a33f80813362ce59aa1a306855,2019,0.08906,0.3426,-0.5825,0.7606
36eeb1c054f7a2a33f80813362ce59aa1a306855,2020,0.03838,0.3792,-0.7048,0.7816
36eeb1c054f7a2a33f80813362ce59aa1a306855,2021,-0.01246,0.4262,-0.8479,0.8229
36eeb1c054f7a2a33f80813362ce59aa1a306855,2022,-0.06335,0.485,-1.014,0.8873
a955e7ff498875744fdc97b0a80870ad7027d03a,2000,-0.5444,0.3445,-1.22,0.1307
